stud.id,gender,age,height,weight,religion,nc.score,semester,major,minor,score1,score2,online.tutorial,graduated,salary
159416,Female,25,162,62.4,Other,1.93,4th,Economics and Finance,Biology,63,67,1,0,NA
159517,Male,29,190,90,Protestant,2.29,6th,Biology,Social Sciences,77,75,1,1,71612.7081
159551,Female,20,167,68.8,Catholic,1.86,4th,Biology,Social Sciences,73,85,1,1,45001.67137
159582,Male,21,180,80.7,Other,2.92,5th,Biology,Economics and Finance,80,82,1,0,NA
159638,Female,19,154,62.3,Orthodox,1.86,3rd,Social Sciences,Biology,49,51,1,0,NA
159738,Female,42,161,70.1,Protestant,1.45,3rd,Social Sciences,Biology,37,51,1,0,NA
159750,Female,23,164,65.9,Catholic,3.03,3rd,Social Sciences,Environmental Sciences,46,44,1,0,NA
160166,Male,23,170,71.1,Catholic,2.45,6th,Biology,Mathematics and Statistics,81,76,1,1,51513.53842
160310,Male,23,196,96.7,Muslim,2.09,4th,Economics and Finance,Environmental Sciences,56,71,1,0,NA
160395,Female,22,157,64.7,Orthodox,2.08,4th,Environmental Sciences,Biology,70,68,1,0,NA
160417,Female,20,161,66.9,Other,1.9,3rd,Economics and Finance,Political Science,74,74,1,0,NA
160921,Male,21,168,74,Protestant,2.92,4th,Economics and Finance,Biology,63,74,1,0,NA
160979,Female,19,170,72.5,Catholic,1.03,3rd,Environmental Sciences,Political Science,68,59,0,0,NA
160990,Male,22,168,71.5,Catholic,2.29,6th,Economics and Finance,Mathematics and Statistics,73,62,1,0,NA
161177,Male,21,179,75.1,Other,3.07,5th,Political Science,Biology,57,59,1,1,30849.91589
161471,Female,19,154,60.7,Protestant,1.02,3rd,Environmental Sciences,Biology,72,64,1,0,NA
161805,Male,21,174,71.6,Protestant,2.3,4th,Political Science,Mathematics and Statistics,56,54,1,0,NA
162108,Male,20,186,82.2,Other,2,3rd,Economics and Finance,Social Sciences,63,69,1,0,NA
162363,Female,20,161,68,Catholic,2.89,3rd,Biology,Political Science,81,79,0,0,NA
162522,Male,26,175,75.5,Other,2.65,6th,Environmental Sciences,Mathematics and Statistics,66,66,1,1,42826.17211
162614,Female,23,164,69,Catholic,1.42,5th,Social Sciences,Economics and Finance,38,48,1,1,34144.87573
162947,Male,20,195,92.7,Protestant,2.46,5th,Economics and Finance,Political Science,70,66,1,1,60216.82003
162969,Female,24,160,61.7,Other,2.8,5th,Biology,Political Science,84,86,1,1,39337.90389
163325,Female,20,160,67,Protestant,1.18,4th,Biology,Political Science,81,82,1,1,46509.33139
163423,Male,22,181,81.1,Protestant,1.29,4th,Social Sciences,Mathematics and Statistics,52,50,1,0,NA
163486,Male,22,179,73,Other,1.17,3rd,Economics and Finance,Biology,63,66,1,0,NA
163521,Female,22,168,69.2,Protestant,2.81,>6th,Social Sciences,Mathematics and Statistics,43,47,0,1,28281.25028
163772,Female,23,163,65.4,Protestant,1.9,4th,Environmental Sciences,Economics and Finance,76,67,0,1,28235.06109
163988,Male,19,179,78.2,Protestant,1.29,3rd,Mathematics and Statistics,Political Science,93,86,1,0,NA
164390,Female,22,151,62.1,Orthodox,1.71,6th,Economics and Finance,Environmental Sciences,68,70,1,1,38211.14289
164545,Male,19,178,77.6,Protestant,1.27,3rd,Environmental Sciences,Social Sciences,74,75,1,0,NA
165175,Female,26,159,65.1,Catholic,1.96,3rd,Biology,Mathematics and Statistics,83,82,0,0,NA
165181,Male,21,176,73,Protestant,2.94,5th,Mathematics and Statistics,Economics and Finance,85,89,0,1,35258.98358
165377,Female,21,143,56.6,Protestant,3.53,6th,Environmental Sciences,Political Science,74,69,0,1,30095.65611
165573,Female,25,169,70.5,Catholic,3.14,4th,Environmental Sciences,Mathematics and Statistics,76,76,0,0,NA
165588,Male,56,178,79,Orthodox,3.97,>6th,Economics and Finance,Political Science,67,77,1,1,53485.50589
165741,Male,22,190,89,Other,3.95,6th,Economics and Finance,Mathematics and Statistics,70,67,1,1,39840.36564
165901,Female,22,171,70.4,Other,3.63,4th,Environmental Sciences,Economics and Finance,67,74,1,1,30484.0274
165919,Male,20,177,71.5,Catholic,1.46,4th,Biology,Mathematics and Statistics,74,84,1,0,NA
165922,Female,24,151,62.5,Protestant,2.02,4th,Environmental Sciences,Social Sciences,74,78,1,0,NA
165995,Male,21,173,77.4,Muslim,3.74,3rd,Economics and Finance,Mathematics and Statistics,69,65,1,0,NA
166592,Male,21,170,69.2,Other,1.44,4th,Biology,Social Sciences,75,76,1,1,45942.99839
166604,Female,21,156,66.7,Other,2.23,5th,Social Sciences,Economics and Finance,38,52,1,1,23967.55056
166710,Male,22,172,70.7,Catholic,1.84,3rd,Environmental Sciences,Political Science,67,75,1,0,NA
166867,Female,21,172,69.5,Catholic,1.99,3rd,Political Science,Economics and Finance,52,54,1,0,NA
166957,Male,22,178,73.6,Catholic,3.8,5th,Biology,Mathematics and Statistics,80,77,0,1,49554.67915
167038,Male,21,186,80.9,Catholic,2.13,3rd,Biology,Mathematics and Statistics,80,79,0,0,NA
167174,Female,23,162,64.2,Catholic,2.6,5th,Mathematics and Statistics,Social Sciences,92,94,1,1,45511.57112
167692,Male,21,178,76.3,Orthodox,2.23,4th,Mathematics and Statistics,Social Sciences,90,89,1,0,NA
167706,Male,21,178,78.9,Orthodox,2.9,3rd,Mathematics and Statistics,Environmental Sciences,87,94,1,0,NA
168184,Male,23,177,79.4,Muslim,2.02,4th,Mathematics and Statistics,Social Sciences,93,87,1,1,39342.52267
168315,Female,24,160,67.2,Other,1.1,3rd,Biology,Environmental Sciences,68,77,0,0,NA
168476,Male,22,174,74.9,Catholic,1.76,6th,Economics and Finance,Political Science,65,65,0,1,43379.77831
168624,Male,20,183,82.3,Other,2.05,4th,Mathematics and Statistics,Political Science,85,92,1,0,NA
168722,Male,20,175,75.2,Protestant,1.25,4th,Environmental Sciences,Political Science,74,73,1,1,36845.37157
168730,Female,22,159,66.2,Catholic,2.48,4th,Environmental Sciences,Economics and Finance,70,74,0,0,NA
168863,Female,20,157,60.3,Other,2.12,4th,Economics and Finance,Social Sciences,67,70,0,0,NA
169014,Male,20,183,82.1,Protestant,3.55,6th,Environmental Sciences,Social Sciences,78,76,1,1,41598.14986
169106,Female,20,167,71.2,Catholic,1.29,3rd,Environmental Sciences,Mathematics and Statistics,75,78,1,0,NA
169114,Female,21,165,73.2,Protestant,1.7,4th,Political Science,Social Sciences,54,56,1,1,29216.86448
169340,Female,19,164,68.6,Other,3.49,>6th,Political Science,Social Sciences,56,55,0,1,28321.35307
169358,Male,22,175,77.1,Other,3.07,3rd,Political Science,Social Sciences,53,51,0,0,NA
169650,Male,19,174,72.9,Catholic,3.43,4th,Political Science,Biology,58,53,0,1,41391.62004
169883,Male,19,176,76.4,Protestant,1.96,3rd,Mathematics and Statistics,Environmental Sciences,89,87,0,0,NA
169914,Male,22,186,86,Catholic,1.2,6th,Economics and Finance,Mathematics and Statistics,69,76,1,0,NA
170052,Male,18,178,79.2,Protestant,1.23,5th,Biology,Economics and Finance,76,79,1,1,64592.71068
170211,Male,22,174,76.9,Catholic,2.71,3rd,Political Science,Biology,54,59,1,0,NA
170504,Male,20,183,79.9,Catholic,3.1,3rd,Economics and Finance,Biology,69,60,0,0,NA
170888,Female,20,158,63.7,Protestant,3.62,>6th,Social Sciences,Biology,46,50,1,1,31405.47536
171470,Male,21,183,83.6,Other,1.2,3rd,Biology,Economics and Finance,82,75,0,0,NA
171521,Female,21,163,64.2,Catholic,1.38,3rd,Social Sciences,Mathematics and Statistics,50,44,1,0,NA
171584,Female,21,178,73.1,Other,3.15,3rd,Social Sciences,Biology,40,48,1,0,NA
171978,Male,20,180,82.7,Catholic,2.18,3rd,Biology,Environmental Sciences,76,81,1,0,NA
172187,Male,44,164,66.4,Catholic,2.38,4th,Economics and Finance,Biology,64,68,1,0,NA
172286,Female,19,161,64.4,Other,3.03,3rd,Biology,Economics and Finance,66,82,1,0,NA
172423,Male,25,176,78.3,Other,1.65,3rd,Environmental Sciences,Economics and Finance,77,82,0,0,NA
172482,Female,26,174,72.4,Orthodox,1.87,3rd,Environmental Sciences,Mathematics and Statistics,64,79,1,0,NA
172613,Female,19,160,64.9,Protestant,2.07,4th,Biology,Political Science,70,72,1,0,NA
173100,Female,22,160,63,Orthodox,2.58,4th,Environmental Sciences,Biology,65,77,0,0,NA
173174,Female,21,173,71.2,Other,2.65,6th,Social Sciences,Economics and Finance,49,41,0,1,28128.37423
173188,Male,23,184,80.8,Orthodox,3.47,3rd,Environmental Sciences,Biology,76,67,0,0,NA
173289,Male,20,174,75,Catholic,1.44,5th,Economics and Finance,Biology,71,65,1,0,NA
173432,Male,22,180,82,Other,3.59,5th,Economics and Finance,Mathematics and Statistics,74,70,1,1,49767.53874
173492,Female,21,172,72.1,Other,2.89,4th,Social Sciences,Environmental Sciences,47,40,1,0,NA
173606,Male,26,180,77,Muslim,1.5,4th,Political Science,Economics and Finance,52,55,1,0,NA
173730,Female,24,174,77.5,Orthodox,3.85,4th,Political Science,Mathematics and Statistics,53,51,1,0,NA
173843,Male,20,184,82,Protestant,3.45,3rd,Environmental Sciences,Biology,68,73,1,0,NA
173954,Female,22,158,63.4,Other,1.9,4th,Social Sciences,Mathematics and Statistics,45,43,1,0,NA
174303,Male,19,176,76,Protestant,1.31,4th,Biology,Mathematics and Statistics,63,76,1,1,61828.73586
174533,Male,21,169,70.9,Protestant,1,4th,Mathematics and Statistics,Environmental Sciences,88,87,1,0,NA
175825,Female,21,159,64.4,Protestant,1.52,3rd,Environmental Sciences,Biology,64,72,1,0,NA
175913,Male,20,191,89.7,Other,2.31,3rd,Biology,Social Sciences,80,82,1,0,NA
176269,Female,19,169,70.9,Protestant,1.52,4th,Biology,Political Science,81,80,1,0,NA
176318,Male,21,176,74.3,Catholic,3.44,6th,Economics and Finance,Environmental Sciences,67,65,1,1,54416.31771
176475,Female,22,171,72,Protestant,3.89,5th,Environmental Sciences,Mathematics and Statistics,74,74,0,0,NA
176666,Male,22,176,74.1,Catholic,1.58,4th,Biology,Social Sciences,79,81,1,1,45676.76977
176776,Female,20,165,68.5,Protestant,2.59,4th,Environmental Sciences,Economics and Finance,71,77,1,1,35199.86371
176838,Male,21,170,69.8,Other,2.56,5th,Economics and Finance,Mathematics and Statistics,67,64,1,1,48882.08317
176939,Male,22,180,78,Other,2.4,3rd,Political Science,Mathematics and Statistics,46,58,1,0,NA
177352,Male,19,178,76.1,Protestant,1.4,3rd,Environmental Sciences,Economics and Finance,73,75,1,0,NA
177373,Female,19,152,59.6,Protestant,1.21,3rd,Mathematics and Statistics,Social Sciences,91,89,0,0,NA
177496,Male,21,175,75.6,Catholic,2.87,4th,Biology,Mathematics and Statistics,74,75,1,0,NA
177513,Male,25,174,74.7,Protestant,2.48,5th,Environmental Sciences,Mathematics and Statistics,68,72,0,1,41670.38903
177802,Male,19,174,71.6,Other,1.22,6th,Political Science,Social Sciences,56,57,1,1,40453.83153
177933,Female,21,163,66.4,Other,1.45,3rd,Biology,Environmental Sciences,73,76,1,0,NA
178113,Female,21,161,67.1,Catholic,1.46,4th,Biology,Economics and Finance,74,85,1,0,NA
178192,Male,24,184,85.4,Other,1.32,3rd,Biology,Economics and Finance,81,81,1,0,NA
178372,Female,22,164,65.3,Other,1.17,4th,Biology,Environmental Sciences,75,82,1,0,NA
178505,Male,21,178,76.8,Catholic,3.35,4th,Social Sciences,Political Science,45,49,0,0,NA
178643,Female,23,170,71.1,Catholic,1.69,4th,Social Sciences,Economics and Finance,42,42,0,0,NA
178668,Male,22,181,82.2,Orthodox,3.45,6th,Environmental Sciences,Mathematics and Statistics,76,80,0,1,41263.86408
178868,Male,24,190,96.5,Other,1.41,3rd,Mathematics and Statistics,Economics and Finance,87,86,0,0,NA
178963,Male,21,172,74.4,Protestant,1.43,3rd,Mathematics and Statistics,Economics and Finance,84,89,1,0,NA
179055,Female,59,153,62.4,Protestant,3.66,6th,Social Sciences,Biology,40,45,0,0,NA
179421,Female,64,160,63.6,Other,3.7,4th,Political Science,Biology,59,47,1,0,NA
179613,Male,23,170,70,Catholic,1.04,4th,Environmental Sciences,Social Sciences,72,72,1,0,NA
179651,Male,23,171,70.5,Catholic,2.6,5th,Environmental Sciences,Social Sciences,70,73,1,0,NA
180209,Male,21,180,76.8,Protestant,1.52,5th,Social Sciences,Political Science,46,42,0,1,39647.68348
181158,Female,19,158,62.9,Other,2.55,6th,Environmental Sciences,Social Sciences,72,78,1,0,NA
181221,Male,20,180,77.6,Catholic,1.61,5th,Environmental Sciences,Mathematics and Statistics,65,69,1,1,41006.01915
181548,Male,22,190,85.3,Other,3.26,3rd,Biology,Political Science,68,80,0,0,NA
181596,Female,19,173,75,Other,3.13,3rd,Environmental Sciences,Social Sciences,75,73,1,0,NA
181738,Female,22,160,65.6,Catholic,1.12,5th,Environmental Sciences,Social Sciences,75,65,1,1,29043.64255
181965,Male,23,184,87.3,Catholic,1.86,5th,Environmental Sciences,Social Sciences,69,67,1,1,36781.29734
182053,Female,20,161,66.7,Protestant,3.49,>6th,Social Sciences,Economics and Finance,47,50,0,0,NA
182135,Male,19,169,72.5,Catholic,1.57,6th,Mathematics and Statistics,Political Science,84,86,0,0,NA
182239,Male,22,171,74.1,Catholic,1.2,3rd,Environmental Sciences,Mathematics and Statistics,64,70,1,0,NA
182706,Male,21,180,80.1,Protestant,2.22,6th,Environmental Sciences,Economics and Finance,66,72,1,1,40913.35322
182816,Female,23,166,62.5,Protestant,2.68,6th,Environmental Sciences,Biology,77,73,1,1,38530.37834
182918,Female,22,160,65.6,Protestant,1.09,3rd,Environmental Sciences,Economics and Finance,81,78,1,0,NA
182974,Female,21,161,66.5,Muslim,2.5,>6th,Social Sciences,Mathematics and Statistics,40,49,1,1,34287.96037
183618,Male,26,172,69.7,Catholic,1.4,6th,Biology,Economics and Finance,82,77,1,1,75530.38563
183646,Male,20,169,72.8,Catholic,3.33,5th,Biology,Economics and Finance,80,69,1,1,53470.06457
183681,Male,25,185,82.8,Other,1.95,>6th,Biology,Economics and Finance,76,83,1,1,49322.92839
183719,Female,18,150,59.2,Other,2.1,3rd,Environmental Sciences,Social Sciences,70,78,1,0,NA
183774,Female,24,166,72,Protestant,1.54,3rd,Environmental Sciences,Biology,70,70,1,0,NA
183938,Female,25,170,72.9,Other,2.23,3rd,Biology,Political Science,81,77,1,0,NA
184097,Female,20,177,77.3,Catholic,3.99,4th,Economics and Finance,Mathematics and Statistics,59,67,1,0,NA
184375,Male,22,169,66.8,Protestant,1.12,5th,Social Sciences,Biology,41,45,1,0,NA
184833,Female,23,166,66.7,Other,1.72,3rd,Political Science,Environmental Sciences,57,54,1,0,NA
185325,Male,56,183,81.2,Catholic,1.73,4th,Political Science,Economics and Finance,67,57,1,0,NA
185338,Male,23,191,90,Catholic,2.35,4th,Mathematics and Statistics,Biology,85,92,0,0,NA
185732,Female,19,154,64.6,Other,2.39,3rd,Environmental Sciences,Political Science,59,70,1,0,NA
185820,Female,23,172,70.3,Other,1.48,3rd,Biology,Mathematics and Statistics,73,83,1,0,NA
186220,Male,23,180,76,Catholic,2.71,>6th,Social Sciences,Biology,37,60,1,1,37258.96295
186245,Male,21,176,74.3,Catholic,2.72,6th,Economics and Finance,Social Sciences,62,70,1,1,33688.11549
186261,Female,21,160,64.5,Catholic,1.57,6th,Political Science,Mathematics and Statistics,57,60,1,1,34148.56559
186285,Male,22,166,69.2,Other,1.57,6th,Mathematics and Statistics,Biology,88,91,0,0,NA
186407,Female,20,150,59.5,Protestant,1.98,4th,Economics and Finance,Political Science,67,67,0,0,NA
186506,Male,20,195,98.3,Other,1.69,3rd,Mathematics and Statistics,Social Sciences,85,93,1,0,NA
186517,Female,20,168,70.1,Protestant,3.98,3rd,Environmental Sciences,Social Sciences,72,70,1,0,NA
186725,Male,22,173,69.1,Catholic,2.91,4th,Biology,Social Sciences,70,79,0,0,NA
187202,Male,21,196,96.6,Catholic,2.15,>6th,Mathematics and Statistics,Biology,85,95,1,0,NA
187648,Female,23,164,64.1,Other,3.93,4th,Social Sciences,Biology,37,37,0,0,NA
187942,Female,20,160,67.1,Other,1.16,5th,Mathematics and Statistics,Biology,84,90,1,1,41374.54103
187987,Male,23,164,67.7,Catholic,1.23,3rd,Environmental Sciences,Economics and Finance,75,64,0,0,NA
188118,Male,19,163,65,Catholic,1.14,4th,Biology,Political Science,75,78,1,0,NA
188486,Female,18,154,60.3,Muslim,1.62,3rd,Environmental Sciences,Political Science,71,82,1,0,NA
188492,Male,22,193,90.6,Other,3.03,5th,Mathematics and Statistics,Social Sciences,87,92,1,1,43796.67688
188703,Male,18,173,75.7,Other,1.19,4th,Environmental Sciences,Mathematics and Statistics,74,74,0,0,NA
188741,Male,21,195,95,Catholic,1.45,3rd,Mathematics and Statistics,Environmental Sciences,90,90,1,0,NA
188859,Female,21,176,77.2,Catholic,1.03,4th,Environmental Sciences,Social Sciences,71,79,1,0,NA
189165,Male,22,185,86.4,Other,1.52,3rd,Economics and Finance,Political Science,65,67,0,0,NA
189204,Male,21,158,65.9,Catholic,2.84,4th,Environmental Sciences,Social Sciences,70,77,0,0,NA
189369,Male,22,180,73.8,Other,1.82,>6th,Social Sciences,Political Science,40,43,1,1,33108.64524
189417,Female,21,164,69.8,Protestant,3.82,3rd,Economics and Finance,Biology,56,66,1,0,NA
189421,Female,22,164,66,Other,1.06,4th,Political Science,Environmental Sciences,51,61,1,1,41282.13491
189725,Male,28,194,91.6,Catholic,2.31,5th,Environmental Sciences,Biology,73,78,1,1,41134.95944
189742,Male,22,174,70,Other,1.75,4th,Biology,Mathematics and Statistics,76,83,1,0,NA
190071,Male,21,174,70.2,Other,3.97,6th,Social Sciences,Environmental Sciences,40,51,0,0,NA
190126,Female,20,181,78.2,Catholic,3.58,4th,Political Science,Environmental Sciences,54,57,1,0,NA
190455,Male,58,188,88.1,Other,1.08,3rd,Environmental Sciences,Social Sciences,67,66,0,0,NA
190974,Female,26,164,66,Other,2.15,4th,Biology,Mathematics and Statistics,71,81,1,1,48552.40533
191101,Female,20,168,63,Catholic,2.41,3rd,Biology,Economics and Finance,72,80,1,0,NA
192380,Male,43,173,76.1,Other,2.22,5th,Mathematics and Statistics,Environmental Sciences,90,92,1,1,41373.01415
192886,Female,25,159,62.5,Catholic,2.91,3rd,Political Science,Social Sciences,55,57,1,0,NA
193226,Female,19,164,68.1,Catholic,3.21,5th,Political Science,Environmental Sciences,60,55,1,1,53908.5995
193276,Female,23,166,66.2,Other,2.24,4th,Biology,Mathematics and Statistics,77,78,1,0,NA
193805,Female,23,161,65,Protestant,2.62,4th,Environmental Sciences,Political Science,73,71,1,0,NA
193855,Female,20,181,80.1,Catholic,2.2,6th,Political Science,Environmental Sciences,50,53,1,1,25706.95935
194191,Male,22,186,83.3,Other,1.29,3rd,Mathematics and Statistics,Social Sciences,90,90,1,0,NA
194400,Male,23,175,72.4,Protestant,1.55,3rd,Mathematics and Statistics,Environmental Sciences,88,89,0,0,NA
194438,Male,20,183,83.6,Protestant,3.97,5th,Social Sciences,Mathematics and Statistics,49,51,1,1,35881.7362
194722,Female,20,166,69.3,Other,3.76,3rd,Environmental Sciences,Mathematics and Statistics,75,66,0,0,NA
195151,Female,23,170,68.8,Orthodox,2.01,3rd,Biology,Environmental Sciences,85,87,1,0,NA
195357,Female,63,152,64,Protestant,2.19,6th,Social Sciences,Economics and Finance,40,48,1,1,32103.91396
195453,Female,22,170,73.4,Protestant,1.08,3rd,Economics and Finance,Biology,70,67,1,0,NA
195489,Male,22,183,86.5,Orthodox,1.66,>6th,Political Science,Economics and Finance,56,61,1,1,48126.35525
195524,Male,20,186,84.4,Other,3.35,>6th,Environmental Sciences,Biology,67,79,1,1,43101.36476
195598,Male,34,172,75.1,Catholic,1.13,5th,Environmental Sciences,Mathematics and Statistics,68,74,1,0,NA
195754,Female,20,173,75.9,Protestant,2.81,6th,Economics and Finance,Mathematics and Statistics,64,67,0,1,39910.86477
195794,Male,40,176,75.9,Other,1.98,6th,Political Science,Economics and Finance,47,55,1,1,45852.63737
195865,Male,20,182,79.1,Other,2.71,>6th,Environmental Sciences,Economics and Finance,68,73,1,0,NA
195933,Female,18,147,60.4,Other,2.13,4th,Environmental Sciences,Economics and Finance,73,69,1,0,NA
195976,Female,21,172,75.6,Protestant,1.91,4th,Social Sciences,Political Science,48,44,1,0,NA
196176,Female,23,154,61.9,Catholic,1.67,4th,Political Science,Economics and Finance,54,56,1,0,NA
196182,Female,21,149,58,Catholic,3.12,3rd,Environmental Sciences,Biology,71,78,0,0,NA
196294,Male,23,191,93.2,Other,3.93,4th,Economics and Finance,Political Science,65,61,0,1,57710.71909
196511,Male,24,188,81.2,Catholic,1.04,5th,Environmental Sciences,Economics and Finance,70,74,1,0,NA
196531,Male,23,188,83.8,Catholic,1.99,3rd,Biology,Social Sciences,81,85,1,0,NA
197076,Female,20,162,61.3,Protestant,1.1,4th,Environmental Sciences,Political Science,62,73,0,1,32916.5963
197564,Male,19,180,81.5,Catholic,1.58,4th,Mathematics and Statistics,Political Science,85,88,0,1,44367.34382
